Item1.X,Item1.Y,Item1.Brightness,Item2
-53,-2,106,1581.370016
-80,-4,112,1581.380032
-53,-3,104,1581.390016
-80,-5,113,1581.400032
-52,-3,102,1581.410016
-53,-3,100,1581.420032
-79,-4,93,1581.430016
-52,-2,101,1581.440032
-76,-2,101,1581.450016
-49,-1,88,1581.460032
-70,-2,111,1581.470016
-46,-1,113,1581.480032
-68,-1,97,1581.490016
-44,-1,87,1581.500032
-66,-2,102,1581.510016
-45,-1,112,1581.520032
-70,-3,112,1581.530016
-48,-2,107,1581.540032
-73,-4,112,1581.550016
-50,-3,114,1581.560032
-77,-4,117,1581.570016
-52,-4,111,1581.580032
-53,-3,112,1581.590016
-80,-5,116,1581.600032
-53,-4,111,1581.610016
-81,-5,113,1581.620032
-54,-4,109,1581.630016
-81,-5,108,1581.640032
-53,-3,105,1581.650016
-80,-6,115,1581.660032
-54,-4,111,1581.670016
-80,-5,112,1581.680032
-54,-4,113,1581.690016
-79,-6,110,1581.700032
-54,-4,115,1581.710016
-80,-6,109,1581.720032
-54,-4,108,1581.730016
-80,-5,110,1581.740032
-53,-4,115,1581.750016
-81,-6,106,1581.760032
-54,-3,107,1581.770016
-54,-3,114,1581.780032
-81,-5,121,1581.790016
-54,-2,113,1581.800032
-81,-4,114,1581.810016
-54,-2,111,1581.820032
-81,-4,104,1581.830016
-55,-2,111,1581.840032
-81,-4,114,1581.850016
-55,-3,112,1581.860032
-81,-4,108,1581.870016
-53,-3,107,1581.880032
-81,-4,104,1581.890016
-53,-3,110,1581.900032
-81,-4,107,1581.910016
-53,-2,110,1581.920032
-81,-3,114,1581.930016
-53,-3,111,1581.940032
-54,-2,106,1581.950016
-81,-4,117,1581.960032
-53,-2,119,1581.970016
-81,-2,112,1581.980032
-54,-2,108,1581.990016
-81,-3,112,1582.000032
-54,-1,109,1582.010016
-81,-3,109,1582.020032
-54,-3,104,1582.030016
-82,-5,115,1582.040032
-54,-4,110,1582.050016
-82,-6,110,1582.060032
-55,-4,115,1582.070016
-82,-6,113,1582.080032
-54,-4,116,1582.090016
-81,-6,110,1582.100032
-54,-3,107,1582.110016
-80,-5,111,1582.120032
-54,-4,113,1582.130016
-54,-3,103,1582.140032
-82,-4,115,1582.150016
-55,-3,121,1582.160032
-82,-4,111,1582.170016
-55,-2,108,1582.180032
-82,-4,108,1582.190016
-55,-3,113,1582.200032
-81,-5,111,1582.210016
-55,-3,114,1582.220032
-82,-3,114,1582.230016
-54,-1,117,1582.240032
-80,-2,108,1582.250016
-54,-2,111,1582.260032
-81,-2,104,1582.270016
-54,-2,108,1582.280032
-81,-4,104,1582.290016
-54,-4,107,1582.300032
-53,-4,110,1582.310016
-81,-5,114,1582.320032
-54,-3,114,1582.330016
-80,-4,111,1582.340032
-54,-2,116,1582.350016
-80,-3,118,1582.360032
-53,-3,106,1582.370016
-80,-4,115,1582.380032
-54,-3,108,1582.390016
-81,-5,101,1582.400032
-54,-4,104,1582.410016
-82,-5,115,1582.420032
-54,-3,116,1582.430016
-83,-5,106,1582.440032
-55,-3,100,1582.450016
-82,-4,108,1582.460032
-55,-3,108,1582.470016
-83,-4,109,1582.480032
-55,-2,104,1582.490016
-55,-2,105,1582.500032
-81,-3,109,1582.510016
-54,-2,108,1582.520032
-81,-3,119,1582.530016
-54,-1,113,1582.540032
-81,-3,112,1582.550016
-54,-2,106,1582.560032
-82,-5,111,1582.570016
-54,-2,112,1582.580032
-83,-4,113,1582.590016
-55,-3,111,1582.600032
-82,-4,115,1582.610016
-54,-2,106,1582.620032
-81,-4,109,1582.630016
-55,-2,103,1582.640032
-81,-4,106,1582.650016
-55,-2,102,1582.660032
-81,-4,114,1582.670016
-55,-2,102,1582.680032
-81,-4,105,1582.690016
-55,-2,104,1582.700032
-54,-1,106,1582.710016
-82,-3,100,1582.720032
-54,-1,102,1582.730016
-82,-3,104,1582.740032
-55,-1,103,1582.750016
-82,-4,106,1582.760032
-55,-2,100,1582.770016
-81,-5,114,1582.780032
-55,-2,104,1582.790016
-82,-4,103,1582.800032
-55,-3,110,1582.810016
-82,-2,106,1582.820032
-55,-1,109,1582.830016
-82,-1,101,1582.840032
-55,0,100,1582.850016
-82,-1,105,1582.860032
-56,0,100,1582.870016
-55,-1,99,1582.880032
-84,-2,105,1582.890016
-56,-3,100,1582.900032
-83,-4,104,1582.910016
-56,-3,106,1582.920032
-84,-5,109,1582.930016
-55,-4,116,1582.940032
-83,-6,110,1582.950016
-55,-4,112,1582.960032
-83,-7,102,1582.970016
-55,-4,103,1582.980032
-82,-6,106,1582.990016
-55,-4,102,1583.000032
-83,-5,113,1583.010016
-55,-3,103,1583.020032
-84,-5,113,1583.030016
-55,-2,112,1583.040032
-83,-4,114,1583.050016
-56,-2,98,1583.060032
-55,-2,86,1583.070016
-82,-3,78,1583.080032
-54,-2,65,1583.090016
-79,-3,57,1583.100032
-51,-1,59,1583.110016
-72,-3,76,1583.120032
-47,-1,87,1583.130016
-70,-2,74,1583.140032
-45,-1,80,1583.150016
-69,-1,91,1583.160032
-46,-1,101,1583.170016
-75,-1,112,1583.180032
-51,-2,117,1583.190016
-77,-1,107,1583.200032
-53,-2,107,1583.210016
-82,-3,114,1583.220032
-55,-3,118,1583.230016
-84,-5,114,1583.240032
-55,-3,115,1583.250016
-56,-4,112,1583.260032
-83,-4,108,1583.270016
-56,-3,97,1583.280032
-84,-5,108,1583.290016
-55,-3,108,1583.300032
-84,-5,104,1583.310016
-55,-4,107,1583.320032
-84,-5,110,1583.330016
-56,-4,114,1583.340032
-84,-5,107,1583.350016
-56,-3,105,1583.360032
-84,-4,108,1583.370016
-57,-3,103,1583.380032
-84,-3,108,1583.390016
-57,-3,106,1583.400032
-83,-3,107,1583.410016
-56,-3,111,1583.420032
-56,-2,112,1583.430016
-82,-3,119,1583.440032
-56,-2,110,1583.450016
-83,-2,117,1583.460032
-55,-1,115,1583.470016
-83,-2,107,1583.480032
-55,-2,109,1583.490016
-83,-3,113,1583.500032
-55,-2,115,1583.510016
-82,-4,111,1583.520032
-55,-3,108,1583.530016
-83,-4,103,1583.540032
-56,-2,112,1583.550016
-84,-2,103,1583.560032
-57,-2,110,1583.570016
-84,-3,103,1583.580032
-57,-1,104,1583.590016
-86,-2,94,1583.600032
-57,-2,103,1583.610016
-57,-2,104,1583.620032
-86,-4,101,1583.630016
-57,-2,105,1583.640032
-85,-5,107,1583.650016
-57,-3,103,1583.660032
-85,-5,111,1583.670016
-57,-3,107,1583.680032
-84,-5,113,1583.690016
-55,-4,106,1583.700032
-84,-5,110,1583.710016
-56,-4,111,1583.720032
-83,-5,106,1583.730016
-55,-4,104,1583.740032
-83,-6,96,1583.750016
-56,-4,98,1583.760032
-84,-5,88,1583.770016
-56,-3,92,1583.780032
-85,-5,91,1583.790016
-56,-4,101,1583.800032
-56,-3,89,1583.810016
-84,-5,82,1583.820032
-55,-2,89,1583.830016
-82,-4,102,1583.840032
-54,-2,94,1583.850016
-82,-3,92,1583.860032
-55,0,95,1583.870016
-84,-1,96,1583.880032
-56,-1,101,1583.890016
-85,-2,112,1583.900032
-57,-2,111,1583.910016
-86,-4,114,1583.920032
-56,-3,119,1583.930016
-85,-5,116,1583.940032
-57,-3,106,1583.950016
-84,-5,116,1583.960032
-57,-3,105,1583.970016
-84,-5,105,1583.980032
-57,-4,107,1583.990016
-56,-4,107,1584.000032
-85,-5,108,1584.010016
-56,-4,107,1584.020032
-85,-5,105,1584.030016
-56,-4,101,1584.040032
-85,-4,108,1584.050016
-56,-1,107,1584.060032
-85,-2,105,1584.070016
-57,-1,102,1584.080032
-84,-2,102,1584.090016
-57,-2,102,1584.100032
-86,-3,106,1584.110016
-57,-2,112,1584.120032
-84,-4,117,1584.130016
-57,-3,110,1584.140032
-85,-4,113,1584.150016
-58,-3,106,1584.160032
-56,-2,106,1584.170016
-85,-4,104,1584.180032
-57,-3,107,1584.190016
-86,-5,109,1584.200032
-57,-3,108,1584.210016
-85,-5,112,1584.220032
-57,-3,113,1584.230016
-86,-4,108,1584.240032
-56,-3,111,1584.250016
-85,-6,110,1584.260032
-56,-3,103,1584.270016
-85,-4,102,1584.280032
-55,-3,106,1584.290016
-82,-6,102,1584.300032
-52,-3,119,1584.310016
-72,-3,106,1584.320032
-44,-2,107,1584.330016
-58,-3,104,1584.340032
-32,-1,106,1584.350016
-27,-1,108,1584.360032
-32,-1,109,1584.370016
-16,-1,115,1584.380032
-15,-1,111,1584.390016
-7,0,112,1584.400032
-5,-1,110,1584.410016
-1,0,116,1584.420032
-1,0,110,1584.430016
-1,0,111,1584.440032
-1,0,114,1584.450016
0,0,114,1584.460032
-1,0,106,1584.470016
0,0,109,1584.480032
0,0,110,1584.490016
0,0,116,1584.500032
0,0,109,1584.510016
0,0,105,1584.520032
0,0,110,1584.530016
0,0,110,1584.540032
0,0,108,1584.550016
0,-1,109,1584.560032
0,0,113,1584.570016
0,0,113,1584.580032
0,0,113,1584.590016
0,0,113,1584.600032
-1,0,112,1584.610016
0,0,110,1584.620032
0,0,114,1584.630016
0,0,111,1584.640032
0,0,108,1584.650016
0,0,117,1584.660032
0,0,111,1584.670016
0,0,110,1584.680032
0,0,107,1584.690016
0,0,112,1584.700032
0,0,109,1584.710016
0,0,111,1584.720032
0,0,110,1584.730016
0,0,104,1584.740032
0,0,107,1584.750016
0,0,107,1584.760032
0,0,111,1584.770016
0,0,112,1584.780032
0,0,112,1584.790016
0,0,114,1584.800032
0,0,105,1584.810016
0,0,114,1584.820032
0,0,117,1584.830016
0,0,111,1584.840032
0,0,113,1584.850016
0,0,104,1584.860032
0,0,109,1584.870016
0,0,110,1584.880032
0,0,109,1584.890016
0,0,110,1584.900032
0,0,106,1584.910016
0,0,110,1584.920032
0,0,112,1584.930016
0,0,114,1584.940032
0,0,116,1584.950016
0,0,109,1584.960032
0,0,116,1584.970016
0,0,112,1584.980032
0,0,119,1584.990016
0,0,108,1585.000032
0,0,110,1585.010016
0,0,104,1585.020032
0,0,113,1585.030016
0,0,109,1585.040032
0,0,111,1585.050016
0,0,116,1585.060032
0,0,110,1585.070016
0,0,115,1585.080032
0,0,111,1585.090016
0,0,112,1585.100032
0,0,113,1585.110016
0,0,106,1585.120032
0,0,108,1585.130016
0,0,113,1585.140032
0,0,110,1585.150016
0,0,112,1585.160032
0,0,110,1585.170016
0,0,110,1585.180032
0,0,108,1585.190016
0,0,113,1585.200032
0,0,106,1585.210016
0,0,107,1585.220032
0,0,112,1585.230016
0,0,107,1585.240032
0,0,113,1585.250016
0,0,110,1585.260032
0,0,107,1585.270016
0,0,111,1585.280032
0,0,111,1585.290016
0,0,102,1585.300032
0,0,110,1585.310016
0,0,112,1585.320032
0,0,110,1585.330016
0,0,108,1585.340032
0,0,112,1585.350016
0,0,109,1585.360032
0,0,110,1585.370016
0,0,113,1585.380032
0,0,111,1585.390016
0,0,111,1585.400032
0,0,111,1585.410016
0,0,112,1585.420032
0,0,110,1585.430016
0,0,108,1585.440032
0,0,111,1585.450016
0,0,110,1585.460032
-2,0,110,1585.470016
-2,0,111,1585.480032
-5,0,118,1585.490016
-5,0,111,1585.500032
-10,-1,112,1585.510016
-9,-1,114,1585.520032
-17,-2,108,1585.530016
-15,-2,107,1585.540032
-27,-2,108,1585.550016
-21,-2,115,1585.560032
-38,-3,114,1585.570016
-30,-2,107,1585.580032
-54,-3,104,1585.590016
-40,-2,104,1585.600032
-70,-4,100,1585.610016
-52,-3,108,1585.620032
-87,-4,121,1585.630016
-64,-4,101,1585.640032
-70,-3,110,1585.650016
-114,-6,111,1585.660032
-81,-4,113,1585.670016
-132,-6,104,1585.680032
-93,-5,103,1585.690016
-150,-6,111,1585.700032
-106,-5,99,1585.710016
-168,-9,110,1585.720032
-119,-6,107,1585.730016
-185,-10,107,1585.740032
-130,-7,104,1585.750016
-206,-11,105,1585.760032
-143,-6,111,1585.770016
-225,-9,100,1585.780032
-156,-5,95,1585.790016
-242,-12,105,1585.800032
-169,-10,105,1585.810016
-263,-17,105,1585.820032
-182,-10,101,1585.830016
-186,-10,105,1585.840032
-287,-13,97,1585.850016
-197,-7,111,1585.860032
-306,-7,32,1585.870016
-203,-1,62,1585.880032
-308,-1,108,1585.890016
-212,-2,113,1585.900032
-332,-5,109,1585.910016
-230,-6,111,1585.920032
-353,-7,116,1585.930016
-242,0,106,1585.940032
-384,-1,114,1585.950016
-260,-4,111,1585.960032
-397,-16,110,1585.970016
-264,-11,117,1585.980032
-333,-17,115,1585.990016
-188,-17,111,1586.000032
-161,-24,106,1586.010016
-187,-41,111,1586.020032
-81,-23,112,1586.030016
-44,-17,108,1586.040032
-7,-8,112,1586.050016
0,-8,112,1586.060032
6,4,112,1586.070016
28,15,110,1586.080032
26,16,109,1586.090016
35,14,113,1586.100032
20,4,115,1586.110016
20,3,109,1586.120032
11,-7,100,1586.130016
17,-16,115,1586.140032
12,-19,111,1586.150016
12,-27,104,1586.160032
8,-13,104,1586.170016
15,-14,109,1586.180032
11,-6,78,1586.190016
10,0,102,1586.200032
15,5,108,1586.210016
8,10,109,1586.220032
16,9,110,1586.230016
13,4,116,1586.240032
16,8,107,1586.250016
19,4,109,1586.260032
33,-2,114,1586.270016
31,-5,109,1586.280032
48,-2,107,1586.290016
33,0,104,1586.300032
53,0,100,1586.310016
33,0,103,1586.320032
41,6,97,1586.330016
21,6,112,1586.340032
10,15,96,1586.350016
8,10,105,1586.360032
11,9,117,1586.370016
0,2,113,1586.380032
-1,0,106,1586.390016
-5,6,65,1586.400032
2,12,93,1586.410016
17,10,119,1586.420032
7,2,104,1586.430016
15,-7,108,1586.440032
16,-1,114,1586.450016
27,1,116,1586.460032
14,1,119,1586.470016
15,-2,116,1586.480032
10,6,117,1586.490016
21,30,106,1586.500032
13,20,107,1586.510016
20,21,114,1586.520032
13,8,113,1586.530016
16,3,112,1586.540032
9,-1,110,1586.550016
14,-4,113,1586.560032
5,0,112,1586.570016
9,2,111,1586.580032
3,9,102,1586.590016
-6,10,111,1586.600032
-29,14,112,1586.610016
-33,8,102,1586.620032
-72,6,104,1586.630016
-58,0,108,1586.640032
-99,-3,113,1586.650016
-67,-4,99,1586.660032
-92,-5,102,1586.670016
-56,-4,101,1586.680032
-73,-4,104,1586.690016
-43,-3,115,1586.700032
-58,-3,111,1586.710016
-34,-2,117,1586.720032
-44,-3,100,1586.730016
-25,-2,106,1586.740032
-23,-2,109,1586.750016
-28,-2,104,1586.760032
-15,-1,110,1586.770016
-19,0,108,1586.780032
-9,-1,109,1586.790016
-12,0,105,1586.800032
-5,0,110,1586.810016
-6,0,109,1586.820032
-3,0,108,1586.830016
-3,0,105,1586.840032
-1,0,101,1586.850016
-1,0,106,1586.860032
0,0,109,1586.870016
0,0,106,1586.880032
0,0,106,1586.890016
0,0,109,1586.900032
-1,0,107,1586.910016
0,0,106,1586.920032
0,0,106,1586.930016
0,0,106,1586.940032
0,0,104,1586.950016
0,0,102,1586.960032
0,0,105,1586.970016
0,0,100,1586.980032
0,0,110,1586.990016
0,0,108,1587.000032
0,0,109,1587.010016
0,0,103,1587.020032
0,0,106,1587.030016
0,0,109,1587.040032
0,0,110,1587.050016
0,0,103,1587.060032
0,0,104,1587.070016
0,0,103,1587.080032
0,0,104,1587.090016
0,0,104,1587.100032
0,0,105,1587.110016
0,0,107,1587.120032
0,0,103,1587.130016
0,0,106,1587.140032
0,0,109,1587.150016
0,0,101,1587.160032
0,0,102,1587.170016
0,0,111,1587.180032
0,0,104,1587.190016
0,0,107,1587.200032
0,0,105,1587.210016
0,0,109,1587.220032
0,0,111,1587.230016
0,0,105,1587.240032
0,0,105,1587.250016
0,0,105,1587.260032
0,0,110,1587.270016
0,0,107,1587.280032
0,0,106,1587.290016
0,0,106,1587.300032
0,0,110,1587.310016
0,0,108,1587.320032
0,0,108,1587.330016
0,0,106,1587.340032
0,0,112,1587.350016
0,0,108,1587.360032
0,0,105,1587.370016
0,0,107,1587.380032
0,0,104,1587.390016
0,0,109,1587.400032
0,0,103,1587.410016
0,0,109,1587.420032
0,0,109,1587.430016
0,0,100,1587.440032
0,0,107,1587.450016
0,0,109,1587.460032
0,0,107,1587.470016
0,0,103,1587.480032
0,0,105,1587.490016
0,0,108,1587.500032
0,0,111,1587.510016
0,0,104,1587.520032
0,0,104,1587.530016
0,0,105,1587.540032
0,0,105,1587.550016
0,0,110,1587.560032
0,0,104,1587.570016
0,0,108,1587.580032
0,0,110,1587.590016
0,0,110,1587.600032
0,0,108,1587.610016
0,0,111,1587.620032
0,0,106,1587.630016
0,0,106,1587.640032
0,0,106,1587.650016
0,0,105,1587.660032
0,0,112,1587.670016
0,0,110,1587.680032
0,0,108,1587.690016
0,0,107,1587.700032
0,0,104,1587.710016
0,0,101,1587.720032
0,0,103,1587.730016
0,0,110,1587.740032
0,0,108,1587.750016
0,0,107,1587.760032
0,0,108,1587.770016
0,0,107,1587.780032
0,0,104,1587.790016
0,0,103,1587.800032
0,0,104,1587.810016
0,0,108,1587.820032
0,0,104,1587.830016
0,0,108,1587.840032
0,0,102,1587.850016
0,0,106,1587.860032
0,0,105,1587.870016
0,0,108,1587.880032
0,0,105,1587.890016
0,0,105,1587.900032
-1,0,104,1587.910016
-1,0,102,1587.920032
-3,0,109,1587.930016
-5,0,102,1587.940032
-5,0,110,1587.950016
-10,0,105,1587.960032
-9,0,110,1587.970016
-17,0,102,1587.980032
-14,-1,98,1587.990016
-25,-1,104,1588.000032
-21,-1,108,1588.010016
-37,-1,113,1588.020032
-30,-2,109,1588.030016
-51,-2,106,1588.040032
-39,-2,102,1588.050016
-67,-4,107,1588.060032
-49,-3,103,1588.070016
-53,-3,103,1588.080032
-89,-5,105,1588.090016
-64,-3,112,1588.100032
-107,-6,107,1588.110016
-77,-4,100,1588.120032
-124,-6,102,1588.130016
-88,-3,108,1588.140032
-142,-6,106,1588.150016
-101,-4,108,1588.160032
-160,-7,97,1588.170016
-113,-5,112,1588.180032
-178,-7,108,1588.190016
-122,-5,104,1588.200032
-185,-6,98,1588.210016
-127,-4,110,1588.220032
-201,-7,112,1588.230016
-137,-5,109,1588.240032
-198,-8,110,1588.250016
-109,-10,105,1588.260032
-89,-10,106,1588.270016
-107,-10,113,1588.280032
-49,-6,119,1588.290016
-45,-2,111,1588.300032
-8,-1,112,1588.310016
0,3,115,1588.320032
4,10,106,1588.330016
14,14,113,1588.340032
13,6,114,1588.350016
21,14,108,1588.360032
15,8,109,1588.370016
19,20,104,1588.380032
7,9,118,1588.390016
-1,7,115,1588.400032
0,8,114,1588.410016
1,10,115,1588.420032
2,0,121,1588.430016
3,-2,106,1588.440032
9,-10,107,1588.450016
10,0,114,1588.460032
11,-3,105,1588.470016
7,-4,106,1588.480032
9,-6,104,1588.490016
1,2,111,1588.500032
-13,6,112,1588.510016
-15,7,112,1588.520032
-26,11,106,1588.530016
-22,11,113,1588.540032
-25,13,113,1588.550016
-11,5,119,1588.560032
0,8,107,1588.570016
0,6,121,1588.580032
0,2,109,1588.590016
6,-4,126,1588.600032
-2,-1,108,1588.610016
-4,0,112,1588.620032
-2,1,121,1588.630016
7,0,113,1588.640032
4,2,115,1588.650016
5,6,117,1588.660032
5,4,106,1588.670016
15,6,107,1588.680032
10,5,116,1588.690016
4,-2,107,1588.700032
-2,-11,118,1588.710016
-4,-19,117,1588.720032
-10,-16,112,1588.730016
-16,-26,116,1588.740032
-11,-23,116,1588.750016
-7,-28,108,1588.760032
5,-5,117,1588.770016
5,-2,117,1588.780032
-2,-6,110,1588.790016
0,-12,119,1588.800032
-1,-9,112,1588.810016
-5,-13,117,1588.820032
-24,-24,116,1588.830016
-21,-17,123,1588.840032
-26,-21,111,1588.850016
-19,-7,116,1588.860032
-35,6,112,1588.870016
-21,11,109,1588.880032
-21,22,115,1588.890016
-10,10,120,1588.900032
-7,17,110,1588.910016
7,6,105,1588.920032
25,0,113,1588.930016
16,-3,101,1588.940032
22,-2,121,1588.950016
14,0,115,1588.960032
7,-2,118,1588.970016
4,2,107,1588.980032
9,6,102,1588.990016
7,6,103,1589.000032
3,1,104,1589.010016
-2,-2,107,1589.020032
-7,-3,108,1589.030016
-25,-8,112,1589.040032
-37,-6,107,1589.050016
-78,-10,111,1589.060032
-63,-7,111,1589.070016
-105,-9,100,1589.080032
-70,-3,102,1589.090016
-98,-3,105,1589.100032
-59,-2,104,1589.110016
-79,-2,109,1589.120032
-47,-1,105,1589.130016
-61,0,110,1589.140032
-36,0,108,1589.150016
-48,-1,108,1589.160032
-28,0,110,1589.170016
-37,-1,106,1589.180032
-21,0,105,1589.190016
-19,0,108,1589.200032
-24,-1,107,1589.210016
-13,-1,108,1589.220032
-16,0,107,1589.230016
-9,-1,110,1589.240032
-9,0,104,1589.250016
-4,-1,110,1589.260032
-5,0,108,1589.270016
-3,0,111,1589.280032
-2,0,107,1589.290016
-1,0,110,1589.300032
0,0,107,1589.310016
-1,0,107,1589.320032
0,0,108,1589.330016
0,0,109,1589.340032
0,0,107,1589.350016
0,0,111,1589.360032
0,0,112,1589.370016
0,0,109,1589.380032
0,0,111,1589.390016
0,0,106,1589.400032
0,0,104,1589.410016
0,0,110,1589.420032
0,0,109,1589.430016
0,0,107,1589.440032
0,0,109,1589.450016
0,0,104,1589.460032
0,0,110,1589.470016
0,0,106,1589.480032
0,0,109,1589.490016
0,0,109,1589.500032
0,0,110,1589.510016
0,0,110,1589.520032
0,0,109,1589.530016
0,0,100,1589.540032
0,0,103,1589.550016
0,0,108,1589.560032
0,0,106,1589.570016
0,0,106,1589.580032
0,0,112,1589.590016
0,0,109,1589.600032
0,0,108,1589.610016
0,0,106,1589.620032
0,0,110,1589.630016
0,0,108,1589.640032
0,0,104,1589.650016
0,0,111,1589.660032
0,0,110,1589.670016
0,0,114,1589.680032
0,0,106,1589.690016
0,0,108,1589.700032
0,0,108,1589.710016
0,0,103,1589.720032
0,0,110,1589.730016
0,0,107,1589.740032
0,0,106,1589.750016
0,0,111,1589.760032
0,0,109,1589.770016
0,0,111,1589.780032
0,0,108,1589.790016
0,0,112,1589.800032
0,-1,107,1589.810016
0,0,112,1589.820032
0,0,110,1589.830016
0,0,109,1589.840032
0,0,107,1589.850016
0,0,102,1589.860032
0,0,106,1589.870016
0,0,108,1589.880032
0,0,113,1589.890016
0,0,110,1589.900032
0,0,108,1589.910016
0,0,116,1589.920032
0,0,107,1589.930016
0,0,109,1589.940032
0,0,105,1589.950016
0,0,108,1589.960032
0,0,111,1589.970016
0,0,108,1589.980032
0,0,105,1589.990016
0,0,108,1590.000032
0,0,107,1590.010016
0,0,104,1590.020032
0,0,107,1590.030016
0,0,111,1590.040032
0,0,107,1590.050016
0,0,108,1590.060032
0,0,110,1590.070016
0,0,104,1590.080032
0,0,108,1590.090016
0,0,110,1590.100032
0,0,107,1590.110016
0,0,111,1590.120032
0,0,106,1590.130016
0,0,108,1590.140032
0,0,106,1590.150016
0,0,105,1590.160032
0,0,111,1590.170016
0,0,113,1590.180032
0,0,106,1590.190016
0,0,108,1590.200032
0,0,110,1590.210016
0,0,105,1590.220032
0,0,108,1590.230016
0,0,105,1590.240032
0,0,111,1590.250016
0,0,107,1590.260032
0,0,103,1590.270016
0,0,107,1590.280032
0,0,110,1590.290016
0,0,106,1590.300032
0,0,111,1590.310016
0,0,112,1590.320032
0,0,105,1590.330016
-1,0,113,1590.340032
-1,0,110,1590.350016
-2,0,108,1590.360032
-5,0,116,1590.370016
-5,-1,115,1590.380032
-10,-1,119,1590.390016
-10,-1,111,1590.400032
-19,-1,116,1590.410016
-16,-1,115,1590.420032
-31,-3,120,1590.430016
-24,-2,110,1590.440032
-44,-3,117,1590.450016
-34,-3,117,1590.460032
-59,-4,108,1590.470016
-45,-3,111,1590.480032
-75,-5,114,1590.490016
-56,-4,107,1590.500032
-60,-3,109,1590.510016
-97,-6,107,1590.520032
-71,-5,111,1590.530016
-115,-7,122,1590.540032
-82,-4,112,1590.550016
-132,-6,111,1590.560032
-95,-4,117,1590.570016
-151,-6,114,1590.580032
-106,-4,114,1590.590016
-168,-6,121,1590.600032
-117,-4,109,1590.610016
-183,-7,113,1590.620032
-128,-5,116,1590.630016
-199,-8,114,1590.640032
-139,-6,109,1590.650016
-216,-9,108,1590.660032
-150,-7,116,1590.670016
-235,-9,120,1590.680032
-163,-7,106,1590.690016
-246,-18,114,1590.700032
-169,-12,115,1590.710016
-171,-10,111,1590.720032
-264,-16,116,1590.730016
-180,-9,117,1590.740032
-276,-20,110,1590.750016
-191,-9,106,1590.760032
-294,-11,105,1590.770016
-197,-11,105,1590.780032
-301,-16,117,1590.790016
-201,-12,104,1590.800032
-305,-17,103,1590.810016
-203,-8,101,1590.820032
-306,-15,106,1590.830016
-206,-13,106,1590.840032
-310,-17,109,1590.850016
-207,-17,116,1590.860032
-313,-23,108,1590.870016
-209,-17,122,1590.880032
-315,-27,111,1590.890016
-209,-17,112,1590.900032
-209,-16,102,1590.910016
-312,-24,109,1590.920032
-205,-16,101,1590.930016
-267,-22,107,1590.940032
-150,-11,104,1590.950016
-182,-12,116,1590.960032
-91,-6,112,1590.970016
-96,-12,112,1590.980032
-33,-2,114,1590.990016
-18,-6,116,1591.000032
-10,-5,111,1591.010016
-4,-13,109,1591.020032
4,-5,117,1591.030016
14,-3,112,1591.040032
14,-6,109,1591.050016
12,-9,116,1591.060032
6,-6,120,1591.070016
9,-6,117,1591.080032
2,-7,111,1591.090016
2,-7,111,1591.100032
15,-7,115,1591.110016
16,-3,111,1591.120032
34,-2,119,1591.130016
22,-1,110,1591.140032
22,-1,114,1591.150016
11,0,116,1591.160032
3,0,120,1591.170016
-8,0,108,1591.180032
-19,4,106,1591.190016
-18,5,113,1591.200032
-30,15,110,1591.210016
-21,18,114,1591.220032
-38,40,106,1591.230016
-27,37,109,1591.240032
-49,66,113,1591.250016
-29,43,111,1591.260032
-35,54,108,1591.270016
-14,31,105,1591.280032
-11,22,108,1591.290016
-5,18,102,1591.300032
2,-1,108,1591.310016
-2,-16,110,1591.320032
-4,-18,108,1591.330016
-7,-40,106,1591.340032
-12,-40,99,1591.350016
-27,-73,112,1591.360032
-21,-56,106,1591.370016
-17,-85,111,1591.380032
-8,-52,115,1591.390016
-11,-65,113,1591.400032
0,-36,119,1591.410016
13,-39,110,1591.420032
9,-19,104,1591.430016
0,-16,66,1591.440032
-6,-10,92,1591.450016
-32,-12,114,1591.460032
-40,-6,107,1591.470016
-57,-7,114,1591.480032
-116,-9,114,1591.490016
-98,-9,113,1591.500032
-166,-16,108,1591.510016
-122,-13,110,1591.520032
-190,-21,115,1591.530016
-129,-11,109,1591.540032
-188,-17,115,1591.550016
-120,-11,116,1591.560032
-173,-12,112,1591.570016
-110,-7,115,1591.580032
-157,-10,114,1591.590016
-100,-5,108,1591.600032
-141,-7,108,1591.610016
-88,-3,102,1591.620032
-123,-4,106,1591.630016
-75,-3,107,1591.640032
-105,-4,106,1591.650016
-64,-3,114,1591.660032
-58,-3,110,1591.670016
-80,-4,112,1591.680032
-47,-3,112,1591.690016
-62,-4,119,1591.700032
-35,-3,109,1591.710016
-46,-2,106,1591.720032
-25,-2,117,1591.730016
-30,-2,111,1591.740032
-16,-2,119,1591.750016
-19,-2,116,1591.760032
-10,-1,111,1591.770016
-11,-2,116,1591.780032
-5,-2,120,1591.790016
-6,-1,116,1591.800032
-2,0,116,1591.810016
-2,-1,122,1591.820032
-1,0,118,1591.830016
-1,0,115,1591.840032
0,0,116,1591.850016
0,0,121,1591.860032
0,-1,116,1591.870016
0,0,119,1591.880032
0,0,118,1591.890016
0,0,117,1591.900032
0,0,121,1591.910016
0,0,116,1591.920032
0,0,115,1591.930016
0,0,121,1591.940032
0,0,110,1591.950016
-1,0,118,1591.960032
0,0,117,1591.970016
0,0,122,1591.980032
