Item1.Item1.X,Item1.Item1.Y,Item1.Item1.Brightness,Item1.Item2,Item2
4,0,93,3112.270016,4691.108
7,1,86,3112.280032,4691.117984
5,1,87,3112.290016,4691.128
6,1,89,3112.300032,4691.137984
4,1,86,3112.310016,4691.148
7,1,92,3112.320032,4691.156992
4,1,88,3112.330016,4691.168
4,0,87,3112.340032,4691.176992
7,2,88,3112.350016,4691.188
4,0,89,3112.360032,4691.197984
7,2,86,3112.370016,4691.208
4,0,87,3112.380032,4691.216992
6,1,90,3112.390016,4691.228
5,1,96,3112.400032,4691.237984
6,1,96,3112.410016,4691.248
5,0,92,3112.420032,4691.256992
6,1,92,3112.430016,4691.268
5,0,89,3112.440032,4691.277984
6,1,86,3112.450016,4691.286976
5,1,88,3112.460032,4691.296992
6,1,84,3112.470016,4691.306976
5,1,86,3112.480032,4691.316992
6,0,89,3112.490016,4691.328
5,1,85,3112.500032,4691.336992
6,0,79,3112.510016,4691.348
4,1,82,3112.520032,4691.356992
4,0,85,3112.530016,4691.368
7,1,82,3112.540032,4691.376992
4,1,81,3112.550016,4691.388
7,1,87,3112.560032,4691.397984
5,0,87,3112.570016,4691.406976
7,0,87,3112.580032,4691.417984
5,1,81,3112.590016,4691.428
7,0,83,3112.600032,4691.436992
4,0,85,3112.610016,4691.448
7,0,84,3112.620032,4691.457984
4,1,89,3112.630016,4691.468
7,0,85,3112.640032,4691.476992
4,0,86,3112.650016,4691.488
7,0,86,3112.660032,4691.497984
4,1,89,3112.670016,4691.508
7,1,84,3112.680032,4691.517984
4,1,82,3112.690016,4691.526976
6,1,90,3112.700032,4691.537984
5,1,86,3112.710016,4691.546976
6,2,86,3112.720032,4691.557984
5,1,82,3112.730016,4691.568
4,1,87,3112.740032,4691.577984
7,1,85,3112.750016,4691.588
5,1,85,3112.760032,4691.597984
7,1,91,3112.770016,4691.606976
5,1,93,3112.780032,4691.616992
7,0,85,3112.790016,4691.628
5,0,83,3112.800032,4691.636992
6,0,86,3112.810016,4691.646976
5,0,89,3112.820032,4691.656992
6,0,83,3112.830016,4691.668
5,0,84,3112.840032,4691.676992
7,1,81,3112.850016,4691.688
4,1,80,3112.860032,4691.697984
7,0,87,3112.870016,4691.708
4,1,86,3112.880032,4691.717984
7,0,95,3112.890016,4691.728
4,0,89,3112.900032,4691.736992
7,0,89,3112.910016,4691.748
4,0,91,3112.920032,4691.757984
7,1,86,3112.930016,4691.768
5,1,87,3112.940032,4691.776992
4,1,85,3112.950016,4691.786976
7,1,90,3112.960032,4691.796992
5,0,87,3112.970016,4691.806976
6,1,89,3112.980032,4691.816992
5,0,91,3112.990016,4691.828
7,1,87,3113.000032,4691.837984
4,0,88,3113.010016,4691.848
7,0,87,3113.020032,4691.856992
4,1,89,3113.030016,4691.868
7,1,87,3113.040032,4691.877984
4,0,91,3113.050016,4691.886976
7,1,91,3113.060032,4691.897984
4,1,86,3113.070016,4691.908
6,1,83,3113.080032,4691.916992
4,1,90,3113.090016,4691.928
7,2,87,3113.100032,4691.936992
4,1,86,3113.110016,4691.946976
7,2,90,3113.120032,4691.956992
5,1,91,3113.130016,4691.968
4,1,89,3113.140032,4691.976992
7,1,84,3113.150016,4691.986976
4,1,88,3113.160032,4691.996992
5,0,88,3113.170016,4692.008
3,1,90,3113.180032,4692.016992
4,0,90,3113.190016,4692.026976
2,0,80,3113.200032,4692.037984
2,1,86,3113.210016,4692.046976
2,0,90,3113.220032,4692.056992
1,0,89,3113.230016,4692.066976
0,0,84,3113.240032,4692.076992
1,0,83,3113.250016,4692.086976
0,1,85,3113.260032,4692.097984
0,0,86,3113.270016,4692.108
0,0,87,3113.280032,4692.116992
0,0,89,3113.290016,4692.126976
0,0,88,3113.300032,4692.137984
0,0,87,3113.310016,4692.146976
0,0,84,3113.320032,4692.157984
0,0,86,3113.330016,4692.168
0,0,81,3113.340032,4692.177984
0,0,84,3113.350016,4692.188
0,0,87,3113.360032,4692.196992
0,0,83,3113.370016,4692.208
0,0,84,3113.380032,4692.217984
0,0,86,3113.390016,4692.228
0,0,91,3113.400032,4692.236992
0,0,86,3113.410016,4692.246976
0,0,79,3113.420032,4692.256992
0,0,89,3113.430016,4692.266976
0,0,85,3113.440032,4692.276992
0,0,83,3113.450016,4692.286976
0,0,88,3113.460032,4692.296992
0,0,86,3113.470016,4692.306976
0,0,90,3113.480032,4692.316992
0,0,85,3113.490016,4692.328
0,0,88,3113.500032,4692.336992
0,0,86,3113.510016,4692.348
0,0,85,3113.520032,4692.356992
0,0,84,3113.530016,4692.366976
0,0,90,3113.540032,4692.377984
0,0,89,3113.550016,4692.386976
0,0,84,3113.560032,4692.396992
0,0,91,3113.570016,4692.406976
0,0,89,3113.580032,4692.417984
0,0,87,3113.590016,4692.426976
0,0,87,3113.600032,4692.436992
0,0,88,3113.610016,4692.446976
0,0,86,3113.620032,4692.456992
0,0,83,3113.630016,4692.466976
0,0,87,3113.640032,4692.477984
0,0,88,3113.650016,4692.486976
0,0,80,3113.660032,4692.497984
0,0,87,3113.670016,4692.508
0,0,87,3113.680032,4692.517984
0,0,88,3113.690016,4692.528
0,0,83,3113.700032,4692.537984
0,0,89,3113.710016,4692.548
0,0,86,3113.720032,4692.557984
0,0,85,3113.730016,4692.568
0,0,86,3113.740032,4692.577984
0,0,89,3113.750016,4692.588
0,0,86,3113.760032,4692.597984
0,0,84,3113.770016,4692.608
0,0,92,3113.780032,4692.617984
0,0,84,3113.790016,4692.628
0,0,84,3113.800032,4692.636992
0,0,86,3113.810016,4692.648
0,0,84,3113.820032,4692.656992
0,0,85,3113.830016,4692.668
0,0,89,3113.840032,4692.677984
0,0,89,3113.850016,4692.688
0,0,85,3113.860032,4692.696992
0,0,88,3113.870016,4692.708
0,0,85,3113.880032,4692.716992
0,0,83,3113.890016,4692.726976
0,0,85,3113.900032,4692.736992
0,0,84,3113.910016,4692.748
0,0,88,3113.920032,4692.757984
0,0,92,3113.930016,4692.766976
0,0,90,3113.940032,4692.777984
0,0,90,3113.950016,4692.788
0,0,85,3113.960032,4692.796992
0,0,88,3113.970016,4692.808
0,0,81,3113.980032,4692.816992
0,0,89,3113.990016,4692.826976
0,0,86,3114.000032,4692.836992
0,0,85,3114.010016,4692.848
0,0,84,3114.020032,4692.857984
0,0,86,3114.030016,4692.868
0,0,84,3114.040032,4692.877984
0,0,90,3114.050016,4692.888
0,0,90,3114.060032,4692.896992
0,0,84,3114.070016,4692.908
0,0,90,3114.080032,4692.917984
0,0,88,3114.090016,4692.928
0,0,85,3114.100032,4692.936992
0,0,85,3114.110016,4692.946976
0,0,85,3114.120032,4692.956992
0,0,83,3114.130016,4692.968
0,0,88,3114.140032,4692.976992
0,0,84,3114.150016,4692.986976
0,0,85,3114.160032,4692.997984
0,0,87,3114.170016,4693.008
0,0,87,3114.180032,4693.016992
0,0,89,3114.190016,4693.028
0,0,89,3114.200032,4693.037984
0,0,82,3114.210016,4693.048
0,0,84,3114.220032,4693.056992
0,0,81,3114.230016,4693.068
0,0,87,3114.240032,4693.077984
0,0,87,3114.250016,4693.088
0,0,85,3114.260032,4693.096992
0,0,88,3114.270016,4693.108
0,0,88,3114.280032,4693.117984
0,0,85,3114.290016,4693.128
0,0,91,3114.300032,4693.137984
0,0,86,3114.310016,4693.148
0,0,88,3114.320032,4693.157984
0,0,88,3114.330016,4693.166976
0,0,87,3114.340032,4693.177984
0,0,86,3114.350016,4693.188
0,0,86,3114.360032,4693.197984
0,0,89,3114.370016,4693.206976
0,0,85,3114.380032,4693.216992
0,0,88,3114.390016,4693.228
0,0,92,3114.400032,4693.236992
0,0,85,3114.410016,4693.248
0,0,89,3114.420032,4693.256992
0,0,89,3114.430016,4693.268
0,0,89,3114.440032,4693.276992
0,0,88,3114.450016,4693.288
0,0,80,3114.460032,4693.297984
0,0,88,3114.470016,4693.308
0,0,83,3114.480032,4693.316992
0,0,86,3114.490016,4693.326976
0,0,86,3114.500032,4693.336992
0,0,87,3114.510016,4693.348
0,0,82,3114.520032,4693.356992
0,0,83,3114.530016,4693.368
0,0,84,3114.540032,4693.377984
0,0,83,3114.550016,4693.386976
0,0,88,3114.560032,4693.396992
0,0,86,3114.570016,4693.408
0,0,91,3114.580032,4693.416992
0,0,87,3114.590016,4693.428
0,0,87,3114.600032,4693.437984
0,0,84,3114.610016,4693.448
0,0,82,3114.620032,4693.457984
0,0,83,3114.630016,4693.468
0,0,88,3114.640032,4693.476992
0,0,82,3114.650016,4693.488
0,0,87,3114.660032,4693.496992
0,0,85,3114.670016,4693.506976
0,0,86,3114.680032,4693.517984
0,0,86,3114.690016,4693.526976
0,0,87,3114.700032,4693.536992
0,0,83,3114.710016,4693.546976
0,0,86,3114.720032,4693.557984
0,0,86,3114.730016,4693.568
0,0,89,3114.740032,4693.577984
0,0,88,3114.750016,4693.586976
0,0,84,3114.760032,4693.596992
0,0,86,3114.770016,4693.608
0,0,85,3114.780032,4693.617984
0,0,88,3114.790016,4693.628
0,0,88,3114.800032,4693.637984
0,0,88,3114.810016,4693.648
0,0,86,3114.820032,4693.656992
0,0,87,3114.830016,4693.668
0,0,89,3114.840032,4693.676992
0,0,86,3114.850016,4693.686976
0,0,86,3114.860032,4693.696992
0,0,87,3114.870016,4693.708
0,0,90,3114.880032,4693.717984
0,0,83,3114.890016,4693.728
0,0,89,3114.900032,4693.737984
0,0,84,3114.910016,4693.748
0,0,84,3114.920032,4693.757984
0,0,87,3114.930016,4693.766976
0,0,92,3114.940032,4693.776992
0,0,91,3114.950016,4693.788
0,0,88,3114.960032,4693.797984
0,0,85,3114.970016,4693.808
0,0,87,3114.980032,4693.816992
0,0,86,3114.990016,4693.828
0,0,83,3115.000032,4693.837984
0,0,86,3115.010016,4693.846976
0,0,86,3115.020032,4693.856992
0,0,88,3115.030016,4693.868
0,0,85,3115.040032,4693.876992
0,0,90,3115.050016,4693.888
0,0,86,3115.060032,4693.896992
0,0,90,3115.070016,4693.906976
0,0,83,3115.080032,4693.916992
0,0,84,3115.090016,4693.928
0,0,81,3115.100032,4693.936992
0,0,85,3115.110016,4693.946976
0,0,87,3115.120032,4693.956992
0,0,85,3115.130016,4693.968
0,0,87,3115.140032,4693.976992
0,0,87,3115.150016,4693.988
0,0,87,3115.160032,4693.997984
0,0,87,3115.170016,4694.008
0,0,90,3115.180032,4694.017984
0,0,89,3115.190016,4694.028
0,0,87,3115.200032,4694.037984
0,0,85,3115.210016,4694.048
0,0,87,3115.220032,4694.056992
0,0,86,3115.230016,4694.068
0,0,83,3115.240032,4694.077984
0,0,86,3115.250016,4694.088
0,0,85,3115.260032,4694.096992
0,0,83,3115.270016,4694.108
1,0,86,3115.280032,4694.116992
1,0,87,3115.290016,4694.128
1,0,87,3115.300032,4694.136992
2,0,86,3115.310016,4694.148
2,0,86,3115.320032,4694.157984
3,0,86,3115.330016,4694.168
2,0,87,3115.340032,4694.176992
3,0,87,3115.350016,4694.188
1,1,84,3115.360032,4694.197984
2,0,87,3115.370016,4694.208
2,0,81,3115.380032,4694.217984
2,1,85,3115.390016,4694.228
3,0,83,3115.400032,4694.237984
2,0,93,3115.410016,4694.246976
3,0,84,3115.420032,4694.257984
2,0,84,3115.430016,4694.266976
2,0,90,3115.440032,4694.276992
2,0,88,3115.450016,4694.288
3,0,89,3115.460032,4694.296992
2,0,85,3115.470016,4694.308
3,0,89,3115.480032,4694.316992
2,0,90,3115.490016,4694.328
3,0,92,3115.500032,4694.336992
2,0,89,3115.510016,4694.348
3,0,92,3115.520032,4694.357984
2,0,84,3115.530016,4694.368
2,0,93,3115.540032,4694.377984
2,0,88,3115.550016,4694.388
2,-1,92,3115.560032,4694.396992
2,0,85,3115.570016,4694.406976
2,0,96,3115.580032,4694.417984
2,0,95,3115.590016,4694.428
2,0,87,3115.600032,4694.437984
2,0,92,3115.610016,4694.448
2,0,90,3115.620032,4694.457984
3,0,89,3115.630016,4694.468
2,0,91,3115.640032,4694.477984
2,0,91,3115.650016,4694.486976
2,0,89,3115.660032,4694.497984
3,1,99,3115.670016,4694.506976
2,1,94,3115.680032,4694.516992
2,0,96,3115.690016,4694.528
2,1,93,3115.700032,4694.536992
3,0,92,3115.710016,4694.546976
2,0,88,3115.720032,4694.557984
3,1,93,3115.730016,4694.568
2,0,95,3115.740032,4694.577984
2,0,93,3115.750016,4694.586976
3,1,88,3115.760032,4694.597984
2,0,90,3115.770016,4694.608
3,0,85,3115.780032,4694.616992
1,0,91,3115.790016,4694.628
3,0,88,3115.800032,4694.636992
2,0,91,3115.810016,4694.648
2,0,89,3115.820032,4694.656992
2,0,89,3115.830016,4694.668
2,0,85,3115.840032,4694.676992
2,1,87,3115.850016,4694.688
3,0,93,3115.860032,4694.696992
2,0,89,3115.870016,4694.706976
2,0,89,3115.880032,4694.717984
2,0,91,3115.890016,4694.728
2,0,89,3115.900032,4694.736992
2,0,95,3115.910016,4694.748
2,0,89,3115.920032,4694.756992
2,0,89,3115.930016,4694.768
3,0,94,3115.940032,4694.777984
1,0,86,3115.950016,4694.788
2,0,89,3115.960032,4694.796992
3,1,84,3115.970016,4694.808
1,0,83,3115.980032,4694.816992
3,1,85,3115.990016,4694.828
2,0,88,3116.000032,4694.836992
3,0,87,3116.010016,4694.848
2,1,86,3116.020032,4694.856992
2,0,82,3116.030016,4694.868
2,0,89,3116.040032,4694.876992
3,0,83,3116.050016,4694.888
2,0,86,3116.060032,4694.897984
2,1,82,3116.070016,4694.908
2,0,92,3116.080032,4694.917984
3,0,88,3116.090016,4694.928
2,0,89,3116.100032,4694.937984
3,1,88,3116.110016,4694.946976
1,0,88,3116.120032,4694.956992
3,1,86,3116.130016,4694.968
2,0,87,3116.140032,4694.976992
2,0,93,3116.150016,4694.988
2,0,90,3116.160032,4694.996992
2,0,86,3116.170016,4695.008
3,0,84,3116.180032,4695.017984
2,0,87,3116.190016,4695.028
2,0,89,3116.200032,4695.036992
2,0,91,3116.210016,4695.048
2,0,89,3116.220032,4695.056992
2,0,84,3116.230016,4695.068
2,0,92,3116.240032,4695.076992
2,0,85,3116.250016,4695.088
2,0,83,3116.260032,4695.097984
1,0,85,3116.270016,4695.108
3,0,86,3116.280032,4695.116992
1,0,84,3116.290016,4695.128
2,0,88,3116.300032,4695.137984
1,0,92,3116.310016,4695.148
3,0,95,3116.320032,4695.157984
1,0,91,3116.330016,4695.168
3,0,87,3116.340032,4695.176992
1,0,95,3116.350016,4695.186976
2,0,93,3116.360032,4695.196992
3,0,89,3116.370016,4695.206976
1,0,88,3116.380032,4695.216992
2,0,92,3116.390016,4695.228
2,0,87,3116.400032,4695.236992
2,0,92,3116.410016,4695.248
1,0,93,3116.420032,4695.256992
2,0,88,3116.430016,4695.266976
2,0,84,3116.440032,4695.276992
2,-1,90,3116.450016,4695.288
1,0,88,3116.460032,4695.296992
2,0,93,3116.470016,4695.308
2,0,96,3116.480032,4695.317984
2,0,90,3116.490016,4695.328
2,0,89,3116.500032,4695.336992
3,0,89,3116.510016,4695.348
2,0,92,3116.520032,4695.356992
2,0,90,3116.530016,4695.368
2,1,88,3116.540032,4695.377984
2,0,84,3116.550016,4695.388
3,0,90,3116.560032,4695.396992
1,0,90,3116.570016,4695.408
3,0,86,3116.580032,4695.416992
1,0,95,3116.590016,4695.426976
3,0,88,3116.600032,4695.436992
2,0,89,3116.610016,4695.448
3,1,90,3116.620032,4695.456992
1,0,86,3116.630016,4695.468
3,1,86,3116.640032,4695.477984
1,0,88,3116.650016,4695.486976
3,1,84,3116.660032,4695.496992
1,1,87,3116.670016,4695.508
3,1,83,3116.680032,4695.516992
1,1,92,3116.690016,4695.528
3,0,86,3116.700032,4695.536992
1,1,88,3116.710016,4695.548
3,1,93,3116.720032,4695.557984
1,0,90,3116.730016,4695.566976
3,0,93,3116.740032,4695.576992
1,0,89,3116.750016,4695.586976
2,1,88,3116.760032,4695.596992
3,0,87,3116.770016,4695.608
2,0,91,3116.780032,4695.617984
2,0,93,3116.790016,4695.628
2,0,90,3116.800032,4695.637984
2,0,94,3116.810016,4695.648
2,0,92,3116.820032,4695.656992
3,0,92,3116.830016,4695.668
1,0,93,3116.840032,4695.676992
3,0,87,3116.850016,4695.686976
1,0,86,3116.860032,4695.696992
2,0,87,3116.870016,4695.708
2,0,88,3116.880032,4695.717984
2,0,87,3116.890016,4695.728
2,0,92,3116.900032,4695.736992
3,0,89,3116.910016,4695.748
1,0,93,3116.920032,4695.756992
3,0,90,3116.930016,4695.768
2,0,83,3116.940032,4695.777984
2,0,86,3116.950016,4695.788
2,0,86,3116.960032,4695.797984
2,0,91,3116.970016,4695.808
2,0,85,3116.980032,4695.816992
2,0,87,3116.990016,4695.826976
3,1,85,3117.000032,4695.836992
1,0,90,3117.010016,4695.848
3,0,87,3117.020032,4695.857984
2,0,88,3117.030016,4695.868
2,0,90,3117.040032,4695.877984
2,0,86,3117.050016,4695.888
2,0,89,3117.060032,4695.897984
2,0,92,3117.070016,4695.906976
2,0,90,3117.080032,4695.916992
2,1,88,3117.090016,4695.928
3,0,89,3117.100032,4695.937984
1,0,92,3117.110016,4695.948
3,1,91,3117.120032,4695.957984
2,0,87,3117.130016,4695.968
3,0,81,3117.140032,4695.976992
2,0,90,3117.150016,4695.988
2,0,84,3117.160032,4695.997984
2,0,86,3117.170016,4696.008
2,0,90,3117.180032,4696.017984
2,0,91,3117.190016,4696.028
2,0,88,3117.200032,4696.036992
2,0,85,3117.210016,4696.048
2,0,89,3117.220032,4696.056992
2,0,89,3117.230016,4696.066976
2,0,85,3117.240032,4696.077984
2,0,96,3117.250016,4696.088
2,0,86,3117.260032,4696.096992
3,0,89,3117.270016,4696.106976
2,1,91,3117.280032,4696.117984
3,0,88,3117.290016,4696.128
2,0,86,3117.300032,4696.136992
3,0,82,3117.310016,4696.148
2,0,86,3117.320032,4696.156992
3,0,89,3117.330016,4696.168
2,0,87,3117.340032,4696.177984
3,0,89,3117.350016,4696.186976
1,0,90,3117.360032,4696.197984
3,1,85,3117.370016,4696.208
2,0,83,3117.380032,4696.216992
3,1,83,3117.390016,4696.228
2,0,86,3117.400032,4696.237984
1,1,87,3117.410016,4696.248
3,1,80,3117.420032,4696.257984
2,0,89,3117.430016,4696.268
3,1,85,3117.440032,4696.276992
2,1,84,3117.450016,4696.286976
3,1,78,3117.460032,4696.296992
2,0,82,3117.470016,4696.308
3,1,85,3117.480032,4696.316992
2,1,84,3117.490016,4696.328
3,1,84,3117.500032,4696.337984
2,0,85,3117.510016,4696.348
3,0,84,3117.520032,4696.357984
2,1,89,3117.530016,4696.368
3,1,85,3117.540032,4696.377984
2,0,89,3117.550016,4696.386976
3,1,85,3117.560032,4696.396992
2,0,85,3117.570016,4696.406976
3,1,90,3117.580032,4696.416992
2,0,89,3117.590016,4696.426976
4,0,82,3117.600032,4696.436992
2,0,80,3117.610016,4696.448
3,0,89,3117.620032,4696.457984
3,1,89,3117.630016,4696.468
2,0,89,3117.640032,4696.477984
3,1,86,3117.650016,4696.488
2,0,89,3117.660032,4696.497984
3,0,85,3117.670016,4696.508
2,0,87,3117.680032,4696.517984
3,0,87,3117.690016,4696.528
2,1,90,3117.700032,4696.536992
3,0,88,3117.710016,4696.546976
2,0,86,3117.720032,4696.557984
4,0,88,3117.730016,4696.568
2,0,90,3117.740032,4696.577984
3,1,88,3117.750016,4696.588
3,0,90,3117.760032,4696.597984
3,1,85,3117.770016,4696.608
2,0,92,3117.780032,4696.616992
3,0,86,3117.790016,4696.628
2,0,85,3117.800032,4696.637984
2,0,88,3117.810016,4696.648
3,0,89,3117.820032,4696.656992
3,1,88,3117.830016,4696.666976
3,0,84,3117.840032,4696.676992
2,0,87,3117.850016,4696.688
3,1,87,3117.860032,4696.697984
3,0,87,3117.870016,4696.708
3,0,89,3117.880032,4696.717984
2,1,90,3117.890016,4696.728
3,1,84,3117.900032,4696.736992
3,0,89,3117.910016,4696.746976
3,1,92,3117.920032,4696.757984
2,0,86,3117.930016,4696.768
2,1,86,3117.940032,4696.776992
3,0,89,3117.950016,4696.788
2,1,86,3117.960032,4696.797984
3,0,87,3117.970016,4696.808
2,0,89,3117.980032,4696.816992
2,0,85,3117.990016,4696.828
3,0,93,3118.000032,4696.837984
2,0,95,3118.010016,4696.848
2,0,90,3118.020032,4696.857984
3,0,88,3118.030016,4696.866976
2,0,89,3118.040032,4696.876992
3,0,90,3118.050016,4696.886976
2,1,94,3118.060032,4696.897984
2,0,87,3118.070016,4696.908
2,0,93,3118.080032,4696.916992
3,0,92,3118.090016,4696.926976
2,0,86,3118.100032,4696.937984
3,0,88,3118.110016,4696.948
1,0,95,3118.120032,4696.957984
3,0,92,3118.130016,4696.968
2,0,93,3118.140032,4696.977984
3,0,94,3118.150016,4696.988
1,1,98,3118.160032,4696.997984
3,0,95,3118.170016,4697.008
1,0,94,3118.180032,4697.016992
3,0,103,3118.190016,4697.028
2,1,96,3118.200032,4697.036992
2,0,93,3118.210016,4697.048
3,0,96,3118.220032,4697.057984
2,0,93,3118.230016,4697.066976
4,0,98,3118.240032,4697.077984
2,0,94,3118.250016,4697.086976
3,0,100,3118.260032,4697.096992
2,0,99,3118.270016,4697.108
3,0,98,3118.280032,4697.116992
1,0,94,3118.290016,4697.126976
3,0,98,3118.300032,4697.137984
2,0,97,3118.310016,4697.148
3,0,100,3118.320032,4697.156992
2,0,99,3118.330016,4697.168
3,0,101,3118.340032,4697.176992
2,1,99,3118.350016,4697.186976
4,0,98,3118.360032,4697.196992
2,1,100,3118.370016,4697.208
3,0,99,3118.380032,4697.216992
2,1,101,3118.390016,4697.228
3,1,103,3118.400032,4697.236992
2,0,98,3118.410016,4697.246976
2,1,105,3118.420032,4697.256992
3,0,106,3118.430016,4697.268
2,0,97,3118.440032,4697.276992
3,0,100,3118.450016,4697.288
2,0,103,3118.460032,4697.296992
3,0,98,3118.470016,4697.308
1,1,95,3118.480032,4697.316992
3,0,98,3118.490016,4697.328
2,0,98,3118.500032,4697.336992
2,0,100,3118.510016,4697.348
2,0,98,3118.520032,4697.356992
2,0,95,3118.530016,4697.368
2,0,93,3118.540032,4697.377984
2,0,99,3118.550016,4697.388
2,0,96,3118.560032,4697.397984
3,0,94,3118.570016,4697.408
2,0,100,3118.580032,4697.416992
2,0,93,3118.590016,4697.428
2,0,95,3118.600032,4697.437984
2,0,89,3118.610016,4697.448
2,0,95,3118.620032,4697.456992
2,0,93,3118.630016,4697.468
3,0,94,3118.640032,4697.476992
1,1,86,3118.650016,4697.488
3,0,96,3118.660032,4697.497984
1,0,89,3118.670016,4697.508
3,0,95,3118.680032,4697.517984
1,0,88,3118.690016,4697.528
3,0,90,3118.700032,4697.536992
1,0,91,3118.710016,4697.546976
3,1,91,3118.720032,4697.557984
2,0,92,3118.730016,4697.568
3,1,91,3118.740032,4697.577984
2,0,92,3118.750016,4697.588
3,1,90,3118.760032,4697.597984
2,0,89,3118.770016,4697.608
2,1,95,3118.780032,4697.617984
2,0,88,3118.790016,4697.628
3,1,88,3118.800032,4697.636992
2,0,89,3118.810016,4697.648
3,0,87,3118.820032,4697.656992
1,1,91,3118.830016,4697.668
2,0,91,3118.840032,4697.676992
3,0,91,3118.850016,4697.688
2,0,94,3118.860032,4697.697984
2,0,88,3118.870016,4697.708
2,0,95,3118.880032,4697.716992
3,0,94,3118.890016,4697.728
1,0,97,3118.900032,4697.737984
3,1,96,3118.910016,4697.748
1,0,89,3118.920032,4697.757984
3,0,94,3118.930016,4697.768
1,0,90,3118.940032,4697.777984
3,1,90,3118.950016,4697.788
2,0,84,3118.960032,4697.797984
2,0,93,3118.970016,4697.806976
2,0,92,3118.980032,4697.817984
3,1,86,3118.990016,4697.828
2,0,88,3119.000032,4697.837984
2,0,90,3119.010016,4697.846976
2,1,93,3119.020032,4697.857984
3,0,90,3119.030016,4697.868
1,0,87,3119.040032,4697.877984
2,0,90,3119.050016,4697.888
3,1,89,3119.060032,4697.897984
2,0,87,3119.070016,4697.908
2,0,91,3119.080032,4697.916992
2,1,96,3119.090016,4697.926976
3,0,92,3119.100032,4697.937984
2,0,93,3119.110016,4697.948
2,1,85,3119.120032,4697.957984
2,0,93,3119.130016,4697.968
3,1,88,3119.140032,4697.977984
1,0,87,3119.150016,4697.986976
3,1,84,3119.160032,4697.997984
2,0,89,3119.170016,4698.008
3,1,82,3119.180032,4698.016992
1,0,85,3119.190016,4698.026976
3,0,88,3119.200032,4698.037984
2,1,89,3119.210016,4698.046976
3,0,85,3119.220032,4698.057984
2,0,87,3119.230016,4698.066976
3,1,85,3119.240032,4698.077984
2,0,84,3119.250016,4698.088
2,0,84,3119.260032,4698.097984
2,0,86,3119.270016,4698.106976
2,0,84,3119.280032,4698.116992
3,1,82,3119.290016,4698.126976
2,0,85,3119.300032,4698.137984
3,0,84,3119.310016,4698.148
1,0,80,3119.320032,4698.157984
3,0,84,3119.330016,4698.168
2,0,83,3119.340032,4698.177984
2,0,86,3119.350016,4698.188
2,0,87,3119.360032,4698.197984
3,0,89,3119.370016,4698.208
1,0,90,3119.380032,4698.216992
3,0,91,3119.390016,4698.228
2,0,85,3119.400032,4698.237984
3,0,83,3119.410016,4698.246976
1,0,85,3119.420032,4698.257984
3,0,86,3119.430016,4698.268
2,0,90,3119.440032,4698.277984
2,0,92,3119.450016,4698.286976
3,0,88,3119.460032,4698.297984
2,0,89,3119.470016,4698.308
3,-1,91,3119.480032,4698.317984
1,0,89,3119.490016,4698.328
3,0,81,3119.500032,4698.337984
2,0,83,3119.510016,4698.348
3,0,88,3119.520032,4698.356992
2,0,88,3119.530016,4698.368
3,0,84,3119.540032,4698.377984
2,0,83,3119.550016,4698.388
3,0,87,3119.560032,4698.396992
2,0,82,3119.570016,4698.408
3,0,86,3119.580032,4698.417984
2,0,91,3119.590016,4698.428
3,0,89,3119.600032,4698.437984
2,-1,84,3119.610016,4698.448
2,0,83,3119.620032,4698.457984
2,0,82,3119.630016,4698.468
3,0,84,3119.640032,4698.477984
2,1,90,3119.650016,4698.488
2,0,83,3119.660032,4698.497984
3,0,83,3119.670016,4698.506976
2,1,78,3119.680032,4698.516992
3,1,90,3119.690016,4698.528
2,0,87,3119.700032,4698.536992
3,0,87,3119.710016,4698.548
2,1,87,3119.720032,4698.557984
3,0,84,3119.730016,4698.568
2,0,92,3119.740032,4698.577984
3,0,88,3119.750016,4698.588
2,0,87,3119.760032,4698.596992
2,0,89,3119.770016,4698.608
2,0,84,3119.780032,4698.617984
3,0,85,3119.790016,4698.628
1,0,84,3119.800032,4698.636992
3,0,85,3119.810016,4698.648
2,1,88,3119.820032,4698.656992
2,1,84,3119.830016,4698.668
2,1,85,3119.840032,4698.676992
3,1,90,3119.850016,4698.686976
2,1,92,3119.860032,4698.697984
2,0,95,3119.870016,4698.708
3,0,90,3119.880032,4698.716992
2,1,91,3119.890016,4698.728
3,0,90,3119.900032,4698.737984
2,0,89,3119.910016,4698.748
3,0,89,3119.920032,4698.757984
3,0,87,3119.930016,4698.768
3,0,87,3119.940032,4698.776992
1,0,87,3119.950016,4698.788
3,1,86,3119.960032,4698.797984
2,0,91,3119.970016,4698.808
4,0,86,3119.980032,4698.816992
2,1,86,3119.990016,4698.828
3,0,98,3120.000032,4698.837984
2,0,87,3120.010016,4698.848
4,1,89,3120.020032,4698.856992
2,0,83,3120.030016,4698.868
2,1,88,3120.040032,4698.876992
2,0,86,3120.050016,4698.888
2,0,88,3120.060032,4698.897984
3,0,80,3120.070016,4698.908
2,0,85,3120.080032,4698.917984
2,0,81,3120.090016,4698.928
2,0,81,3120.100032,4698.937984
3,0,84,3120.110016,4698.948
2,0,86,3120.120032,4698.957984
2,0,85,3120.130016,4698.968
2,0,86,3120.140032,4698.977984
3,0,83,3120.150016,4698.988
2,0,83,3120.160032,4698.996992
2,0,89,3120.170016,4699.008
